Time	MS	Frame Number	Direction	Event	All-Latitude	All-Longitude	All-Speed (km/h)	All-Scanned ARFCN[0]	All-Scanned RxLev (dBm)[0]	All-Scanned ARFCN[1]	All-Scanned RxLev (dBm)[1]	All-Scanned ARFCN[2]	All-Scanned RxLev (dBm)[2]	All-Scanned ARFCN[3]	All-Scanned RxLev (dBm)[3]	All-Scanned ARFCN[4]	All-Scanned RxLev (dBm)[4]	All-Scanned ARFCN[5]	All-Scanned RxLev (dBm)[5]	All-Scanned ARFCN[6]	All-Scanned RxLev (dBm)[6]	All-Scanned ARFCN[7]	All-Scanned RxLev (dBm)[7]	All-Scanned ARFCN[8]	All-Scanned RxLev (dBm)[8]	All-Scanned ARFCN[9]	All-Scanned RxLev (dBm)[9]	All-Scanned ARFCN[10]	All-Scanned RxLev (dBm)[10]	All-Scanned ARFCN[11]	All-Scanned RxLev (dBm)[11]	All-Scanned ARFCN[12]	All-Scanned RxLev (dBm)[12]	All-Scanned ARFCN[13]	All-Scanned RxLev (dBm)[13]	All-Scanned ARFCN[14]	All-Scanned RxLev (dBm)[14]	All-Scanned ARFCN[15]	All-Scanned RxLev (dBm)[15]	All-Scanned ARFCN[16]	All-Scanned RxLev (dBm)[16]	All-Scanned ARFCN[17]	All-Scanned RxLev (dBm)[17]	All-Scanned ARFCN[18]	All-Scanned RxLev (dBm)[18]	All-Scanned ARFCN[19]	All-Scanned RxLev (dBm)[19]	All-Scanned ARFCN[20]	All-Scanned RxLev (dBm)[20]	All-Scanned ARFCN[21]	All-Scanned RxLev (dBm)[21]	All-Scanned ARFCN[22]	All-Scanned RxLev (dBm)[22]	All-Scanned ARFCN[23]	All-Scanned RxLev (dBm)[23]	All-Scanned ARFCN[24]	All-Scanned RxLev (dBm)[24]	All-Scanned ARFCN[25]	All-Scanned RxLev (dBm)[25]	All-Scanned ARFCN[26]	All-Scanned RxLev (dBm)[26]	All-Scanned ARFCN[27]	All-Scanned RxLev (dBm)[27]	All-Scanned ARFCN[28]	All-Scanned RxLev (dBm)[28]	All-Scanned ARFCN[29]	All-Scanned RxLev (dBm)[29]	All-Scanned ARFCN[30]	All-Scanned RxLev (dBm)[30]	All-Scanned ARFCN[31]	All-Scanned RxLev (dBm)[31]	All-Scanned ARFCN[32]	All-Scanned RxLev (dBm)[32]	All-Scanned ARFCN[33]	All-Scanned RxLev (dBm)[33]	All-Scanned ARFCN[34]	All-Scanned RxLev (dBm)[34]	All-Scanned ARFCN[35]	All-Scanned RxLev (dBm)[35]	All-Scanned ARFCN[36]	All-Scanned RxLev (dBm)[36]	All-Scanned ARFCN[37]	All-Scanned RxLev (dBm)[37]	All-Scanned ARFCN[38]	All-Scanned RxLev (dBm)[38]	All-Scanned ARFCN[39]	All-Scanned RxLev (dBm)[39]	
10:16:07.29	MS1	0			9.95933	-84.07843333	4																																																																																	
10:16:07.29	MS1	0			9.95933	-84.07843333	4																																																																																	
10:16:07.29	MS1	0			9.95933	-84.07843333	4																																																																																	
10:16:07.29	MS1	0			9.95933	-84.07843333	4																																																																																	
10:16:07.40	MS1	0			9.95933	-84.07843333	4																																																																																	
10:16:07.40	MS1	0			9.95933	-84.07843333	4																																																																																	
10:16:07.40	MS1	0			9.95933	-84.07843333	6																																																																																	
10:16:07.40	MS1	0	DL		9.95933	-84.07843333	6																																																																																	
10:16:07.51	MS1	0			9.95933	-84.07843333	6																																																																																	
10:16:07.51	MS1	0	DL		9.95933	-84.07843333	6																																																																																	
10:16:08.09	MS1	0		Packet Mode	9.95933	-84.07843333	6																																																																																	
10:16:08.12	MS1	Not Valid			9.95933	-84.07843333																																																																																		
10:16:08.14	MS1	0			9.95933	-84.07843333	6																																																																																	
10:16:08.17	MS1	Not Valid			9.95933	-84.07843333																																																																																		
10:16:07.68	MS1	0			9.95932	-84.07844833	6																																																																																	
10:16:07.68	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:07.68	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.68	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.68	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.68	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:07.68	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.84	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.84	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:07.84	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.84	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.84	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:07.84	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:07.95	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.10	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.10	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.17	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.17	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.28	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.28	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.28	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.28	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.28	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.28	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.38	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.38	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.51	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.51	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.51	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.51	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.51	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.51	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.51	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.51	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.95	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0	DL		9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.95	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.95	MS1	Not Valid			9.95932	-84.07844833																																																																																		
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0			9.95932	-84.07844833	9																																																																																	
10:16:08.95	MS1	0			9.95932	-84.07844833	9	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.95932	-84.07844833	9	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.95932	-84.07844833	9	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.95932	-84.07844833	9	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:08.95	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:08.95	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:08.95	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.04	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.04	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.04	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.04	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.04	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:09.04	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.04	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:09.04	MS1	Not Valid			9.959296667	-84.07846167																																																																																		
10:16:09.13	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.13	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.31	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.31	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.31	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.35	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.35	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.35	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.35	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.35	MS1	0	DL		9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.46	MS1	0			9.959296667	-84.07846167	12	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.46	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.46	MS1	0	DL		9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.46	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.46	MS1	0	DL		9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0	DL		9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0	DL		9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0	DL		9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.68	MS1	0	DL		9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.71	MS1	0			9.959265	-84.07846833	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.71	MS1	0	DL		9.959225	-84.07847167	14	530		528		526		532		538		536		534		516		514		512		518		524		522		520		558		556		554		560		566		564		562		544		542		540		546		548		550		552																										
10:16:09.71	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.71	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.77	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.77	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.88	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.88	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.88	MS1	0	DL		9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.88	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.88	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.88	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.98	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.98	MS1	0	DL		9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:09.98	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:10.17	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:10.17	MS1	0	DL		9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:10.17	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
10:16:10.17	MS1	0			9.959225	-84.07847167	14	530	-88	528	-74	526	-89	532	-75	538	-85	536	-80	534	-86	516	-92	514	-80	512	-88	518	-75	524	-71	522	-77	520	-88	558	-49	556	-70	554	-83	560	-84	566	-79	564	-86	562	-72	544	-88	542	-83	540	-87	546	-70	548	-87	550	-77	552	-87																									
